kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Ngemplak,Perdagangan,Mikro_Lv1,1789467,0.2865,3,2,1,1,1,0,2,1
Seyegan,Agribisnis,Mikro_Lv1,1306564,0.1792,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3113987,0.5809,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2863162,0.5251,2,1,1,1,1,1,3,1
Mlati,Jasa,Mikro_Lv1,2386963,0.4193,1,1,0,1,1,0,2,1
Pakem,Agribisnis,Mikro_Lv1,1028714,0.1175,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3698156,0.7107,3,1,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2934003,0.5409,2,1,1,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,4136562,0.8081,3,2,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1056718,0.1237,4,2,2,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,4377809,0.8617,2,1,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,3422705,0.6495,2,1,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3608591,0.6908,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3414863,0.6477,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3545529,0.6768,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv2,8201473,0.6403,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3215223,0.6034,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,1192137,0.1538,3,2,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,2309858,0.4022,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,9301400,0.8603,5,3,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,2136675,0.3637,1,0,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1267876,0.1706,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1215339,0.159,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,4344886,0.8544,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3284067,0.6187,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1611009,0.2469,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4424221,0.872,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv2,6395796,0.2792,5,3,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4195727,0.8213,3,1,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3781941,0.7293,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2141232,0.3647,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1420114,0.2045,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,4203292,0.823,2,1,1,1,1,1,3,1
Minggir,Jasa,Mikro_Lv1,4997968,0.9995,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2376336,0.417,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2161655,0.3693,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2973199,0.5496,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,625355,0.0279,3,1,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv3,16083059,0.4055,5,2,3,1,1,0,2,1
Depok,Jasa,Mikro_Lv2,9429723,0.8859,6,3,3,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,4608502,0.913,2,1,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,3371656,0.6381,1,0,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,4026362,0.7836,1,1,0,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,2673513,0.483,2,1,1,1,0,0,1,1
Godean,Perdagangan,Mikro_Lv1,789134,0.0643,2,1,1,1,0,0,1,1
Ngaglik,Perdagangan,Mikro_Lv1,2249736,0.3888,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv2,5778799,0.1558,5,2,3,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,4343139,0.854,3,1,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1919920,0.3155,2,1,1,1,0,0,1,0
Sleman,Jasa,Mikro_Lv2,8861774,0.7724,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2720182,0.4934,3,2,1,1,1,0,2,1
Seyegan,Agribisnis,Mikro_Lv1,4551889,0.9004,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,936542,0.097,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv3,15202413,0.3468,3,2,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,3403609,0.6452,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2752641,0.5006,3,1,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3802198,0.7338,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,928745,0.0953,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3273737,0.6164,3,1,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3638102,0.6974,4,2,2,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv2,8205228,0.641,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2448061,0.4329,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2182678,0.3739,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1094557,0.1321,3,2,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,3952814,0.7673,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4684238,0.9298,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,570463,0.0157,1,1,0,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1660294,0.2578,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3524015,0.672,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2360971,0.4135,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3950087,0.7667,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1180667,0.1513,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4413397,0.8696,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2867322,0.5261,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,3549316,0.6776,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,782140,0.0627,3,1,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2458691,0.4353,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3138439,0.5863,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4099537,0.7999,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,684514,0.041,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3250025,0.6111,3,2,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,1434048,0.2076,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2944975,0.5433,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2980017,0.5511,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,6849916,0.37,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2798354,0.5107,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2156042,0.368,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4240030,0.8311,3,2,1,0,0,0,0,0
Turi,Jasa,Mikro_Lv2,6433284,0.2867,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,918829,0.0931,3,2,1,1,0,0,1,0
Turi,Agribisnis,Mikro_Lv1,1365256,0.1923,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,903157,0.0896,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,743877,0.0542,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2358997,0.4131,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv2,5825782,0.1652,6,3,3,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1447272,0.2105,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3121158,0.5825,1,1,0,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3602641,0.6895,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,526616,0.0059,4,2,2,1,1,0,2,1
Ngemplak,Agribisnis,Mikro_Lv1,2417577,0.4261,3,2,1,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,2222199,0.3827,3,1,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3166981,0.5927,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,996440,0.1103,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,1097904,0.1329,3,1,2,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4730987,0.9402,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,1057242,0.1238,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3429735,0.6511,1,1,0,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,2779042,0.5065,1,1,0,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1372834,0.194,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3476030,0.6613,2,1,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1730796,0.2735,1,0,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3319182,0.6265,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,9684013,0.9368,6,3,3,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,975278,0.1056,1,1,0,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv2,9662315,0.9325,3,2,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv2,7115226,0.423,6,3,3,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,3093157,0.5763,2,1,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,3966032,0.7702,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,578116,0.0174,3,2,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,726256,0.0503,1,1,0,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv1,3022919,0.5606,1,1,0,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,3427503,0.6506,4,2,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,770146,0.06,4,2,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,4972089,0.9938,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1660152,0.2578,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2127059,0.3616,3,2,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv2,5854741,0.1709,3,2,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,3444236,0.6543,1,1,0,1,1,0,2,1
Godean,Jasa,Mikro_Lv1,3544287,0.6765,1,0,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,2505534,0.4457,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4961902,0.9915,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3523504,0.6719,2,1,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,2868756,0.5264,4,2,2,1,0,0,1,1
Prambanan,Jasa,Mikro_Lv1,1185503,0.1523,2,1,1,1,1,1,3,1
Kalasan,Perdagangan,Mikro_Lv2,7710864,0.5422,3,2,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2265520,0.3923,3,1,2,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1093731,0.1319,4,2,2,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2217534,0.3817,3,1,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv2,7786281,0.5573,5,3,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4914011,0.9809,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1259401,0.1688,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,3986142,0.7747,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,907407,0.0905,3,1,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,4922888,0.9829,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1256079,0.168,3,2,1,1,0,0,1,0
Depok,Agribisnis,Mikro_Lv1,4309395,0.8465,4,2,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,1861425,0.3025,3,1,2,1,0,0,1,0
Sleman,Agribisnis,Mikro_Lv1,2482539,0.4406,4,2,2,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv2,9468653,0.8937,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,3553380,0.6785,2,1,1,1,0,0,1,0
Minggir,Agribisnis,Mikro_Lv1,1994139,0.332,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3699039,0.7109,1,1,0,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,4169021,0.8153,1,1,0,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2270403,0.3934,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,787635,0.0639,3,2,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3561342,0.6803,3,1,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv3,13297466,0.2198,5,3,2,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4827552,0.9617,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3231303,0.607,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4330415,0.8512,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4728456,0.9397,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,554745,0.0122,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,4017847,0.7817,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1696311,0.2658,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2152131,0.3671,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3129137,0.5843,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4766988,0.9482,3,2,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,2096246,0.3547,4,2,2,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,3078682,0.573,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,733979,0.052,3,1,2,1,0,0,1,0
Cangkringan,Jasa,Mikro_Lv1,2955257,0.5456,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3215548,0.6035,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1171986,0.1493,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,2003061,0.334,3,1,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1735382,0.2745,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,4532371,0.8961,2,1,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv4,45711269,0.8285,14,7,7,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,4518293,0.893,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,7399771,0.48,3,2,1,1,1,0,2,1
Prambanan,Perdagangan,Mikro_Lv1,4230370,0.829,4,2,2,1,1,0,2,1
Berbah,Jasa,Mikro_Lv1,4356600,0.857,2,1,1,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,4716794,0.9371,4,2,2,1,1,0,2,1
Minggir,Jasa,Mikro_Lv1,4528604,0.8952,3,1,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1406395,0.2014,4,2,2,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,2809608,0.5132,4,2,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,3750428,0.7223,1,0,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv4,44070889,0.7628,3,1,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,1050428,0.1223,1,1,0,1,1,0,2,1
Moyudan,Perdagangan,Mikro_Lv1,1251993,0.1671,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3074469,0.5721,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4766399,0.9481,1,1,0,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,2335932,0.408,3,1,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,3951001,0.7669,4,2,2,1,1,0,2,1
Prambanan,Jasa,Mikro_Lv4,26251661,0.0501,15,7,8,1,1,0,2,1
Berbah,Perdagangan,Mikro_Lv2,6017497,0.2035,6,3,3,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv2,5190285,0.0381,4,2,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3798273,0.7329,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1331635,0.1848,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,521650,0.0048,3,1,2,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4570101,0.9045,3,1,2,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,4896208,0.9769,1,1,0,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2357845,0.4129,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv2,8700357,0.7401,3,2,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4952664,0.9895,3,2,1,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2573946,0.4609,1,1,0,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv1,4362163,0.8583,1,1,0,1,1,0,2,1
Turi,Agribisnis,Mikro_Lv1,1918314,0.3152,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,1869971,0.3044,1,0,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,565756,0.0146,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3778262,0.7285,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2644797,0.4766,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4398888,0.8664,1,1,0,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv4,25496232,0.0198,10,5,5,1,1,0,2,1
Gamping,Agribisnis,Mikro_Lv2,7024611,0.4049,5,3,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4580790,0.9068,1,0,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,8510764,0.7022,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,4917338,0.9816,4,2,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,2694358,0.4876,3,2,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1498899,0.222,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4235447,0.8301,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,886213,0.0858,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2377779,0.4173,4,2,2,0,0,0,0,0
Tempel,Agribisnis,Mikro_Lv1,3369530,0.6377,1,1,0,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3924638,0.761,1,1,0,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,2103344,0.3563,4,2,2,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv2,7218787,0.4438,3,2,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1444461,0.2099,1,0,1,1,1,1,3,1
Godean,Agribisnis,Mikro_Lv1,1662586,0.2584,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,1829785,0.2955,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1990309,0.3312,1,1,0,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,1475112,0.2167,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,1051238,0.1225,1,0,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2363907,0.4142,4,2,2,1,1,0,2,1
Gamping,Perdagangan,Mikro_Lv1,3979664,0.7733,1,1,0,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,3979799,0.7733,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv3,16227740,0.4152,6,3,3,1,0,0,1,0
Gamping,Agribisnis,Mikro_Lv2,5966325,0.1933,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4386613,0.8637,3,2,1,1,0,1,2,1
Mlati,Jasa,Mikro_Lv1,1463544,0.2141,3,2,1,1,1,1,3,1
Gamping,Jasa,Mikro_Lv2,9027187,0.8054,5,3,2,1,1,1,3,1
Prambanan,Perdagangan,Mikro_Lv1,4790730,0.9535,1,1,0,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,3689187,0.7087,2,1,1,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,4944910,0.9878,1,1,0,1,0,0,1,0
Moyudan,Jasa,Mikro_Lv2,9951886,0.9904,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,1913967,0.3142,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2922952,0.5384,1,1,0,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,2600326,0.4667,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1431775,0.2071,4,2,2,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,2596419,0.4659,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3410744,0.6468,1,1,0,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,4960168,0.9911,4,2,2,1,0,0,1,1
Ngaglik,Perdagangan,Mikro_Lv1,4260713,0.8357,1,1,0,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,736538,0.0526,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,542137,0.0094,2,1,1,1,0,0,1,1
Mlati,Jasa,Mikro_Lv1,2655138,0.4789,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2260143,0.3911,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4249199,0.8332,3,2,1,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3321058,0.6269,4,2,2,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,4730013,0.94,2,1,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4693616,0.9319,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4017778,0.7817,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4158997,0.8131,2,1,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3493220,0.6652,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3971888,0.7715,2,1,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,7051723,0.4103,6,3,3,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,3376262,0.6392,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1319973,0.1822,4,2,2,1,0,0,1,0
Seyegan,Jasa,Mikro_Lv1,1746729,0.2771,1,1,0,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,3807735,0.7351,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3137174,0.586,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,1709725,0.2688,3,2,1,1,0,0,1,0
Godean,Jasa,Mikro_Lv1,4817293,0.9594,1,1,0,1,1,1,3,1
Tempel,Agribisnis,Mikro_Lv1,2217479,0.3817,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,3053589,0.5675,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv2,9306080,0.8612,5,3,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3370581,0.6379,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3181722,0.5959,2,1,1,1,1,0,2,1
Depok,Agribisnis,Mikro_Lv1,4477497,0.8839,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2468972,0.4375,1,0,1,1,0,0,1,0
Turi,Perdagangan,Mikro_Lv1,1294878,0.1766,3,1,2,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,1700346,0.2667,3,1,2,1,1,0,2,1
Depok,Agribisnis,Mikro_Lv1,4643403,0.9208,4,2,2,0,0,0,0,0
Godean,Jasa,Mikro_Lv2,8590511,0.7181,2,1,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1637317,0.2527,3,1,2,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1567979,0.2373,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv2,5208886,0.0418,2,1,1,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,1416992,0.2038,3,2,1,1,0,0,1,1
Kalasan,Agribisnis,Mikro_Lv1,3406405,0.6459,3,2,1,1,0,0,1,0
Ngaglik,Agribisnis,Mikro_Lv1,1920654,0.3157,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2930412,0.5401,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2194512,0.3766,4,2,2,0,0,0,0,0
Minggir,Jasa,Mikro_Lv1,2378166,0.4174,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2807539,0.5128,4,2,2,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,4174153,0.8165,1,0,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,2969606,0.5488,2,1,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,3151813,0.5893,3,1,2,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,644454,0.0321,2,1,1,1,0,0,1,0
Turi,Jasa,Mikro_Lv1,4804388,0.9565,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,1729351,0.2732,3,2,1,1,0,0,1,0
Godean,Perdagangan,Mikro_Lv1,1922533,0.3161,3,1,2,0,0,0,0,0
