kapanewon,sektor_usaha,skala_usaha,omset_per_bulan,omset_pct_dalam_skala,tenaga_kerja_total,tenaga_kerja_laki,tenaga_kerja_perempuan,punya_whatsapp,punya_instagram,punya_website,digital_score,is_go_online
Tempel,Jasa,Mikro_Lv1,3672382,0.705,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1918412,0.3152,1,0,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1789467,0.2865,3,2,1,1,0,0,1,0
Prambanan,Perdagangan,Mikro_Lv1,4887373,0.975,1,1,0,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,3480248,0.6623,4,2,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3329915,0.6289,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,529336,0.0065,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1998339,0.333,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2689921,0.4866,2,1,1,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv2,5142980,0.0286,4,2,2,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,2977748,0.5506,4,2,2,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2096853,0.3549,4,2,2,0,0,0,0,0
Berbah,Agribisnis,Mikro_Lv1,4377809,0.8617,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1895285,0.3101,2,1,1,1,1,0,2,1
Minggir,Perdagangan,Mikro_Lv1,3608591,0.6908,3,2,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,3414863,0.6477,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3545529,0.6768,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv2,8201473,0.6403,2,1,1,1,0,0,1,0
Ngemplak,Jasa,Mikro_Lv1,3215223,0.6034,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,1192137,0.1538,3,2,1,0,0,0,0,0
Godean,Agribisnis,Mikro_Lv1,2309858,0.4022,4,2,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv2,9301400,0.8603,5,3,2,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,2136675,0.3637,1,0,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,1267876,0.1706,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1215339,0.159,2,1,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,4344886,0.8544,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,3284067,0.6187,2,1,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,1611009,0.2469,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,4424221,0.872,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv2,6395796,0.2792,5,3,2,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,4195727,0.8213,3,1,2,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,3910580,0.7579,4,2,2,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,2141232,0.3647,4,2,2,1,0,0,1,0
Kalasan,Perdagangan,Mikro_Lv1,1420114,0.2045,4,2,2,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,4168280,0.8152,1,0,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv1,4997968,0.9995,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2376336,0.417,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2161655,0.3693,3,2,1,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2973199,0.5496,4,2,2,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,625355,0.0279,3,1,2,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv1,4967890,0.9929,2,1,1,1,1,1,3,1
Depok,Jasa,Mikro_Lv1,781696,0.0626,1,1,0,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,1888509,0.3086,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,983455,0.1074,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv3,19944145,0.6629,3,2,1,1,1,1,3,1
Kalasan,Perdagangan,Mikro_Lv1,2013083,0.3362,4,2,2,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv1,3085171,0.5745,3,2,1,1,1,0,2,1
Seyegan,Perdagangan,Mikro_Lv1,3216207,0.6036,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,1389493,0.1977,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4141644,0.8093,4,2,2,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2679441,0.4843,3,2,1,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,3899752,0.7555,3,1,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2720182,0.4934,3,2,1,1,1,0,2,1
Seyegan,Agribisnis,Mikro_Lv1,4551889,0.9004,3,1,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,936542,0.097,1,1,0,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv3,15202413,0.3468,3,2,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,3403609,0.6452,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2752641,0.5006,3,1,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,3802198,0.7338,3,2,1,0,0,0,0,0
Moyudan,Agribisnis,Mikro_Lv1,928745,0.0953,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3273737,0.6164,3,1,2,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3638102,0.6974,4,2,2,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv2,8205228,0.641,3,2,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2448061,0.4329,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2182678,0.3739,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1094557,0.1321,3,2,1,1,1,0,2,1
Moyudan,Jasa,Mikro_Lv1,3952814,0.7673,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4684238,0.9298,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,570463,0.0157,1,1,0,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1660294,0.2578,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,3524015,0.672,1,1,0,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2360971,0.4135,3,1,2,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,3950087,0.7667,2,1,1,1,1,0,2,1
Depok,Perdagangan,Mikro_Lv1,1180667,0.1513,4,2,2,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,4413397,0.8696,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,2867322,0.5261,2,1,1,1,1,0,2,1
Kalasan,Perdagangan,Mikro_Lv1,3549316,0.6776,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,782140,0.0627,3,1,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2458691,0.4353,2,1,1,1,0,0,1,0
Berbah,Jasa,Mikro_Lv1,3138439,0.5863,3,1,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4099537,0.7999,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,684514,0.041,2,1,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,3250025,0.6111,3,2,1,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,1434048,0.2076,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,2944975,0.5433,2,1,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2980017,0.5511,2,1,1,0,0,0,0,0
Turi,Perdagangan,Mikro_Lv2,6849916,0.37,2,1,1,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv1,2798354,0.5107,2,1,1,1,1,0,2,1
Ngemplak,Agribisnis,Mikro_Lv1,2156042,0.368,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4240030,0.8311,3,2,1,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,3499610,0.6666,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3135466,0.5857,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,1365256,0.1923,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,903157,0.0896,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,743877,0.0542,3,2,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2358997,0.4131,2,1,1,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv2,5825782,0.1652,6,3,3,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1447272,0.2105,3,1,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3121158,0.5825,1,1,0,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,3602641,0.6895,3,1,2,1,0,0,1,0
Moyudan,Perdagangan,Mikro_Lv1,526616,0.0059,4,2,2,1,1,0,2,1
Ngemplak,Agribisnis,Mikro_Lv1,2417577,0.4261,3,2,1,0,0,0,0,0
Turi,Agribisnis,Mikro_Lv1,2222199,0.3827,3,1,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3166981,0.5927,2,1,1,1,1,1,3,1
Berbah,Perdagangan,Mikro_Lv1,1952137,0.3227,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4257454,0.835,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,2138846,0.3642,4,2,2,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4214755,0.8255,3,2,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1419134,0.2043,2,1,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,3700450,0.7112,4,2,2,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,4130623,0.8068,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1532499,0.2294,1,0,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3850448,0.7445,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3749479,0.7221,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1338927,0.1864,3,2,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,3877932,0.7507,3,1,2,0,0,0,0,0
Turi,Jasa,Mikro_Lv1,2126528,0.3615,1,1,0,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,3876910,0.7504,4,2,2,1,1,0,2,1
Sleman,Perdagangan,Mikro_Lv1,2588618,0.4641,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv2,7949311,0.5899,3,2,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,5581904,0.1164,6,3,3,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,1019385,0.1154,1,0,1,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,3022919,0.5606,1,1,0,1,1,0,2,1
Gamping,Jasa,Mikro_Lv1,850679,0.0779,3,2,1,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,770146,0.06,4,2,2,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,4972089,0.9938,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1660152,0.2578,4,2,2,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2127059,0.3616,3,2,1,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,3852214,0.7449,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,4532516,0.8961,2,1,1,1,0,0,1,0
Gamping,Perdagangan,Mikro_Lv1,2709821,0.4911,3,2,1,1,1,0,2,1
Mlati,Perdagangan,Mikro_Lv2,9919161,0.9838,6,3,3,1,1,1,3,1
Ngaglik,Jasa,Mikro_Lv1,3459470,0.6577,1,0,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4625903,0.9169,4,2,2,1,1,0,2,1
Turi,Jasa,Mikro_Lv1,4481383,0.8848,1,1,0,0,0,0,0,0
Seyegan,Agribisnis,Mikro_Lv1,1168629,0.1486,2,1,1,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,2078232,0.3507,2,1,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,3210864,0.6024,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2241888,0.3871,3,2,1,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1093731,0.1319,4,2,2,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,2862854,0.5251,1,1,0,1,1,0,2,1
Mlati,Agribisnis,Mikro_Lv1,2100741,0.3557,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,4006172,0.7791,2,1,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,4567784,0.904,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,942244,0.0983,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,920602,0.0935,2,1,1,1,0,0,1,0
Pakem,Perdagangan,Mikro_Lv1,585166,0.0189,1,0,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,1943401,0.3208,2,1,1,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,3159786,0.5911,3,2,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,3824024,0.7387,2,1,1,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,2435657,0.4301,4,2,2,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,4968653,0.993,3,1,2,1,0,0,1,0
Minggir,Perdagangan,Mikro_Lv1,4107323,0.8016,2,1,1,1,0,0,1,0
Minggir,Agribisnis,Mikro_Lv1,1994139,0.332,1,1,0,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,2818620,0.5152,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4169021,0.8153,1,1,0,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1776485,0.2837,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3611500,0.6914,2,1,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,3934078,0.7631,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,1917231,0.3149,2,1,1,1,0,0,1,0
Kalasan,Jasa,Mikro_Lv1,1560560,0.2357,1,1,0,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,2476850,0.4393,2,1,1,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,2768693,0.5042,1,1,0,1,1,0,2,1
Berbah,Jasa,Mikro_Lv2,7118219,0.4236,2,1,1,1,1,0,2,1
Kalasan,Jasa,Mikro_Lv1,4100952,0.8002,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,642157,0.0316,1,1,0,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2935919,0.5413,1,1,0,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv2,9776415,0.9553,5,2,3,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4766988,0.9482,3,2,1,1,1,1,3,1
Tempel,Perdagangan,Mikro_Lv2,6596246,0.3192,3,1,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,2121788,0.3604,2,1,1,0,0,0,0,0
Cangkringan,Jasa,Mikro_Lv1,2498547,0.4441,4,2,2,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2046064,0.3436,2,1,1,0,0,0,0,0
Godean,Jasa,Mikro_Lv1,2078458,0.3508,4,2,2,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1784283,0.2854,1,0,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,3031113,0.5625,2,1,1,1,0,0,1,0
Gamping,Jasa,Mikro_Lv1,1735382,0.2745,2,1,1,1,0,0,1,1
Seyegan,Perdagangan,Mikro_Lv1,3102352,0.5783,2,1,1,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv2,7432665,0.4865,6,3,3,0,0,0,0,0
Gamping,Agribisnis,Mikro_Lv1,4375416,0.8612,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,4275702,0.839,1,0,1,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,810435,0.069,2,1,1,1,0,0,1,0
Tempel,Jasa,Mikro_Lv1,3193695,0.5986,2,1,1,1,1,0,2,1
Ngemplak,Jasa,Mikro_Lv2,8666569,0.7333,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,4506389,0.8903,2,1,1,1,1,1,3,1
Godean,Jasa,Mikro_Lv1,3392531,0.6428,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,2807600,0.5128,3,2,1,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,2767357,0.5039,4,2,2,1,1,0,2,1
Moyudan,Agribisnis,Mikro_Lv1,3801394,0.7336,1,1,0,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,3695741,0.7102,3,2,1,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,755658,0.0568,2,1,1,1,1,1,3,1
Sleman,Jasa,Mikro_Lv1,4602748,0.9117,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv2,9563167,0.9126,4,2,2,1,1,0,2,1
Sleman,Jasa,Mikro_Lv1,1402473,0.2005,3,2,1,1,0,0,1,0
Minggir,Agribisnis,Mikro_Lv1,4246962,0.8327,3,2,1,0,0,0,0,0
Prambanan,Agribisnis,Mikro_Lv1,4443439,0.8763,1,1,0,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4970756,0.9935,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,1517497,0.2261,2,1,1,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,690285,0.0423,4,2,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,2937587,0.5417,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1967217,0.326,3,1,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3902862,0.7562,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,4570101,0.9045,3,1,2,1,1,0,2,1
Ngaglik,Jasa,Mikro_Lv1,4896208,0.9769,1,1,0,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv4,40380463,0.6152,5,3,2,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv2,8700357,0.7401,3,2,1,0,0,0,0,0
Kalasan,Jasa,Mikro_Lv1,3667126,0.7038,3,2,1,1,1,1,3,1
Depok,Jasa,Mikro_Lv1,2573946,0.4609,1,1,0,1,0,0,1,0
Depok,Perdagangan,Mikro_Lv1,2140027,0.3645,1,1,0,1,1,0,2,1
Turi,Agribisnis,Mikro_Lv1,1918314,0.3152,2,1,1,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,887773,0.0862,1,0,1,1,1,0,2,1
Tempel,Perdagangan,Mikro_Lv1,1867064,0.3038,4,2,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,1786188,0.2858,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv1,4162097,0.8138,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,3719598,0.7155,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4175049,0.8167,1,1,0,1,1,0,2,1
Seyegan,Jasa,Mikro_Lv1,2524611,0.4499,4,2,2,0,0,0,0,0
Gamping,Perdagangan,Mikro_Lv1,746331,0.0547,3,2,1,1,0,0,1,0
Moyudan,Agribisnis,Mikro_Lv1,4010764,0.7802,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,3452053,0.656,4,2,2,1,1,0,2,1
Turi,Perdagangan,Mikro_Lv1,2694358,0.4876,3,2,1,0,0,0,0,0
Depok,Agribisnis,Mikro_Lv1,2617191,0.4705,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,4235447,0.8301,2,1,1,0,0,0,0,0
Prambanan,Jasa,Mikro_Lv1,3988882,0.7753,2,1,1,1,0,0,1,1
Ngemplak,Perdagangan,Mikro_Lv1,2377779,0.4173,4,2,2,1,0,0,1,0
Ngaglik,Perdagangan,Mikro_Lv1,2053091,0.3451,3,2,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,3924638,0.761,1,1,0,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,2893455,0.5319,1,1,0,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2718787,0.4931,3,1,2,1,0,0,1,1
Sleman,Jasa,Mikro_Lv1,4578813,0.9064,4,2,2,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,3911647,0.7581,1,1,0,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,1862516,0.3028,1,1,0,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,3258566,0.613,2,1,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,2428356,0.4285,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,1051238,0.1225,1,0,1,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,772544,0.0606,4,2,2,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,4926421,0.9836,1,1,0,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,2529341,0.451,2,1,1,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,4439625,0.8755,3,1,2,1,0,1,2,1
Cangkringan,Jasa,Mikro_Lv2,7041215,0.4082,3,2,1,0,0,0,0,0
Ngaglik,Perdagangan,Mikro_Lv1,3829782,0.74,2,1,1,1,0,0,1,0
Sleman,Perdagangan,Mikro_Lv1,3932338,0.7627,1,0,1,1,0,0,1,1
Tempel,Perdagangan,Mikro_Lv1,765039,0.0589,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,4714086,0.9365,4,2,2,1,0,0,1,0
Ngaglik,Jasa,Mikro_Lv1,2340277,0.409,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,2280832,0.3957,3,2,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,4271460,0.8381,1,1,0,0,0,0,0,0
Ngemplak,Jasa,Mikro_Lv1,2182978,0.374,3,2,1,0,0,0,0,0
Sleman,Perdagangan,Mikro_Lv1,549768,0.0111,1,1,0,0,0,0,0,0
Ngemplak,Perdagangan,Mikro_Lv1,1428864,0.2064,2,1,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,1748749,0.2775,3,2,1,1,0,0,1,0
Tempel,Perdagangan,Mikro_Lv1,548639,0.0108,3,2,1,1,0,0,1,0
Minggir,Jasa,Mikro_Lv1,4813696,0.9586,1,0,1,0,0,0,0,0
Seyegan,Jasa,Mikro_Lv1,1185328,0.1523,1,1,0,0,0,0,0,0
Seyegan,Perdagangan,Mikro_Lv1,2021193,0.338,4,2,2,1,0,0,1,0
Tempel,Agribisnis,Mikro_Lv1,736538,0.0526,4,2,2,0,0,0,0,0
Minggir,Agribisnis,Mikro_Lv1,542137,0.0094,2,1,1,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv2,6734635,0.3469,1,1,0,0,0,0,0,0
Cangkringan,Perdagangan,Mikro_Lv1,2260143,0.3911,4,2,2,1,0,0,1,0
Depok,Jasa,Mikro_Lv1,4435388,0.8745,3,2,1,0,0,0,0,0
Minggir,Perdagangan,Mikro_Lv1,1270348,0.1712,4,2,2,0,0,0,0,0
Pakem,Jasa,Mikro_Lv1,2554048,0.4565,1,1,0,0,0,0,0,0
Gamping,Jasa,Mikro_Lv1,4693616,0.9319,2,1,1,0,0,0,0,0
Pakem,Perdagangan,Mikro_Lv1,853791,0.0786,4,2,2,0,0,0,0,0
Moyudan,Perdagangan,Mikro_Lv1,4158997,0.8131,2,1,1,0,0,0,0,0
Kalasan,Perdagangan,Mikro_Lv1,1702532,0.2672,4,2,2,0,0,0,0,0
Sleman,Jasa,Mikro_Lv1,3971888,0.7715,2,1,1,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2626861,0.4726,2,1,1,1,1,1,3,1
Mlati,Jasa,Mikro_Lv1,4682531,0.9295,2,1,1,1,1,0,2,1
Ngaglik,Perdagangan,Mikro_Lv2,5819973,0.164,5,3,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,2591219,0.4647,4,2,2,1,1,0,2,1
Depok,Jasa,Mikro_Lv1,4050227,0.7889,4,2,2,0,0,0,0,0
Mlati,Agribisnis,Mikro_Lv1,4079269,0.7954,1,1,0,1,1,0,2,1
Mlati,Jasa,Mikro_Lv1,2836806,0.5193,4,2,2,0,0,0,0,0
Godean,Perdagangan,Mikro_Lv1,4970697,0.9935,4,2,2,0,0,0,0,0
Depok,Jasa,Mikro_Lv1,1898558,0.3108,4,2,2,0,0,0,0,0
Mlati,Jasa,Mikro_Lv1,637799,0.0306,1,1,0,1,1,0,2,1
Tempel,Jasa,Mikro_Lv1,712803,0.0473,2,1,1,1,0,0,1,0
Mlati,Agribisnis,Mikro_Lv2,5161297,0.0323,1,1,0,1,0,0,1,0
Mlati,Jasa,Mikro_Lv1,3955673,0.7679,2,1,1,0,0,0,0,0
Ngaglik,Jasa,Mikro_Lv1,1168875,0.1486,4,2,2,0,0,0,0,0
Moyudan,Jasa,Mikro_Lv1,2580563,0.4623,1,0,1,0,0,0,0,0
Depok,Perdagangan,Mikro_Lv1,2908163,0.5351,1,1,0,1,1,0,2,1
Cangkringan,Jasa,Mikro_Lv1,1700346,0.2667,3,1,2,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,2703531,0.4897,2,1,1,1,0,0,1,0
Prambanan,Jasa,Mikro_Lv2,8793092,0.7586,2,1,1,1,0,0,1,0
Mlati,Perdagangan,Mikro_Lv1,1637317,0.2527,3,1,2,0,0,0,0,0
Mlati,Perdagangan,Mikro_Lv3,22165095,0.811,5,3,2,1,1,0,2,1
Pakem,Jasa,Mikro_Lv1,1929608,0.3177,2,1,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv1,1279105,0.1731,2,1,1,0,0,0,0,0
Kalasan,Agribisnis,Mikro_Lv1,3406405,0.6459,3,2,1,0,0,0,0,0
Prambanan,Perdagangan,Mikro_Lv1,2730653,0.4957,3,2,1,0,0,0,0,0
Berbah,Jasa,Mikro_Lv1,2930412,0.5401,3,2,1,0,0,0,0,0
Berbah,Perdagangan,Mikro_Lv1,2045329,0.3434,1,1,0,0,0,0,0,0
Tempel,Jasa,Mikro_Lv1,2378166,0.4174,4,2,2,0,0,0,0,0
Tempel,Perdagangan,Mikro_Lv1,1208669,0.1575,4,2,2,1,0,0,1,0
Mlati,Jasa,Mikro_Lv2,8674153,0.7348,1,0,1,0,0,0,0,0
Ngaglik,Agribisnis,Mikro_Lv3,22646791,0.8431,2,1,1,1,1,0,2,1
Godean,Perdagangan,Mikro_Lv1,3151813,0.5893,3,1,2,1,0,0,1,0
Sleman,Jasa,Mikro_Lv1,2158800,0.3686,4,2,2,0,0,0,0,0
